Year,State,Avg CO2,Avg NO2,Avg Ozone,Avg PM10,Avg PM2.5,Avg SO2,Asthma Prevalence%
2018,Illinois,0.22641944,,0.030075942,22.46514575,9.325054454,1.191206798,13.1
2018,Indiana,0.329999987,,0.028698846,19.45788581,8.928781351,0.527944745,14.6
2018,Iowa,0.2131304,,0.030958001,27.4741421,8.004369295,0.436940892,12.1
2018,Kansas,0.196452937,,0.030393576,19.68996063,7.994672025,0.971058891,14.7
2018,Kentucky,0.231543148,,0.030657084,16.58932039,8.44597479,0.593325236,16.3
2018,Louisiana,0.358851132,,0.025693393,19.60529279,9.037272178,0.988618654,15.0
2018,Maine,0.169160072,,0.031545828,11.45745993,5.40984064,0.353909985,16.9
2018,Maryland,0.196322784,,0.032213281,10.9833887,7.414725728,1.180510809,14.8
2018,Massachusetts,0.263683993,,0.03010697,9.365217391,6.659849249,0.503215969,15.2
2018,Michigan,0.373281521,,0.031883946,21.09937888,8.956114961,1.226557095,16.0
2018,Minnesota,0.337550817,,0.030299816,23.06999071,6.751383904,0.835835013,11.6
2018,Mississippi,0.132057886,,0.030044819,20.01719198,8.346564125,0.735971797,15.2
2018,Missouri,0.267597437,,0.034186809,20.15854528,8.4498945,1.642753865,15.0
2018,Montana,0.172494869,,0.033497976,17.34028998,7.175027878,0.543704431,14.4
2018,Nebraska,0.28728333,,0.030712647,18.73150963,8.153554301,0.503008182,13.2
2018,Nevada,0.352765864,,0.038126505,20.93950128,6.826412927,0.450083607,12.5
2018,New Hampshire,0.164493556,,0.03040104,9.414201183,4.884360444,0.881969319,17.5
2018,New Jersey,0.313984735,,0.028546986,14.87956204,8.38717262,0.312338185,12.7
2018,New Mexico,0.215140969,,0.03868673,26.46001088,6.221606971,0.269678685,15.6
2018,New York,0.250531,,0.029880346,13.41040462,6.561050686,0.436084154,15.4
2018,North Carolina,0.268057563,,0.032422582,13.75391956,7.735708824,0.793315617,14.5
2018,North Dakota,0.17164262,,0.031578032,11.92648964,5.818727649,0.782787221,13.0
2018,Ohio,0.224780115,,0.032593241,15.80535966,9.031818728,0.546390357,13.4
2018,Oklahoma,0.249348561,,0.031971474,19.64162094,8.822729402,0.532172218,15.9
2018,Oregon,0.309593981,,0.025961864,15.58980583,9.739254237,0.475221218,17.6
2018,Pennsylvania,0.256986994,,0.028460804,14.58585248,8.730450723,0.688874678,15.0
2018,Rhode Island,0.363658842,,0.033877739,12.76023392,6.784498837,0.263706448,16.5
2018,South Carolina,0.129057504,,0.031486817,14.07469181,7.049012401,0.152877684,13.8
2018,South Dakota,0.178718467,,0.033453015,17.24577922,5.510638861,0.422048777,11.4
2018,Tennessee,0.266047256,,0.031808278,16.3757416,7.331051575,1.150000384,15.0
2018,Texas,0.283626142,,0.028110427,22.94147583,9.28214584,0.965448229,13.8
2018,Utah,0.294227706,,0.039463622,20.18155757,7.511318661,0.242842,14.5
2018,Vermont,0.216200817,,0.029679432,7.57254902,5.713297496,0.375388893,17.4
2018,Virginia,0.268430958,,0.030475135,10.35340314,7.133152717,0.526579168,13.3
2018,Washington,0.245766203,,0.02915475,19.5,8.054796221,1.036727108,15.9
2018,West Virginia,0.229085472,,0.02793236,13.33379694,8.051446653,1.875995742,16.3
2018,Wisconsin,0.23620903,,0.034440585,13.3008167,7.407093372,0.427549395,12.0
2018,Wyoming,0.108626615,,0.038960915,14.94006019,4.273316403,0.819788293,12.4
2019,Alabama,0.292133883,11.05840608,0.02855347,19.74918109,8.626515856,1.118943122,15.3
2019,Alaska,0.439460923,9.90495575,0.026464445,15.14958348,8.246096127,5.630076347,14.8
2019,Arizona,0.305016461,13.13378632,0.036760409,25.78770132,6.543865491,1.561820035,15.3
2019,Arkansas,0.37018484,7.714543791,0.029481419,16.62361624,8.715380405,0.886453152,14.8
2019,California,0.312030965,9.513405944,0.032538845,23.3404078,7.572160232,0.475551865,14.5
2019,Colorado,0.304886556,10.01195048,0.03924562,19.38266742,6.849299409,1.393834113,15.2
2019,Connecticut,0.259611692,9.948373888,0.034602641,12.93115519,6.750715042,0.170014309,16.7
2019,Delaware,0.249393315,10.25483838,0.031408503,,7.236275971,0.274883168,15.5
2019,District of Columbia,0.316783845,11.66698081,0.029493316,17.01933702,8.318969992,0.628756977,18.0
2019,Florida,0.259818459,7.400138214,0.02895306,16.71477105,6.888981117,0.772490641,12.7
2019,Georgia,0.449469234,13.44531429,0.031020681,14.98989899,9.081486665,0.885387815,12.8
2019,Hawaii,0.192280404,4.155491205,0.023790435,11.81962617,2.777496954,1.054444086,16.3
2019,Idaho,0.38868788,9.076507629,0.031385982,16.42333984,6.73952307,2.219683226,14.5
2019,Illinois,0.309681693,12.21140602,0.032715401,26.22125182,8.930306376,0.872891164,13.6
2019,Indiana,0.337112088,9.573896152,0.029317914,18.12299465,8.889925624,0.716851214,14.5
2019,Iowa,0.202556268,4.149228369,0.030589968,24.95911496,8.096626723,0.420605461,12.2
2019,Kansas,0.200927152,4.359492282,0.029874129,16.71704545,7.767633072,0.799445503,14.9
2019,Kentucky,0.231225092,6.887757789,0.032227965,16.34055118,8.189031071,0.507937842,14.2
2019,Louisiana,0.228914307,6.122366563,0.026157285,16.28168168,8.317514388,0.787031361,14.9
2019,Maine,0.15669481,3.8897886,0.030907375,12.89808917,5.136354614,0.087321122,16.3
2019,Maryland,0.207331964,10.32888377,0.033969853,11.42760943,6.829749274,0.792346517,14.6
2019,Massachusetts,0.245794401,8.189510886,0.030744914,9.758928571,6.576549622,0.287379136,15.5
2019,Michigan,0.378831399,10.62584382,0.031457472,19.28475336,8.615155512,1.142217207,16.4
2019,Minnesota,0.311975603,7.743507954,0.029362588,20.37396007,6.107521402,0.693340313,12.9
2019,Mississippi,0.137272195,3.956265603,0.02988992,18.90909091,8.329324033,0.69506755,14.4
2019,Missouri,0.264919544,8.904950832,0.033593518,19.91121375,8.336121273,3.846120685,15.1
2019,Montana,0.163720461,0.83912744,0.032287986,14.56084419,5.645997377,0.498550615,14.8
2019,Nebraska,0.279545153,,0.030546246,17.24225029,6.912481893,0.465805337,12.4
2019,Nevada,0.320791006,16.37338384,0.03660685,18.59566998,5.324971106,0.286995244,14.6
2019,New Hampshire,0.152229597,2.646214545,0.029985206,11.375,4.566885954,0.80353666,15.9
2019,New Mexico,0.167673796,5.73306302,0.0375258,25.17483871,5.785873063,0.233376238,12.8
2019,New York,0.24377882,11.68483167,0.030894832,12.35755814,6.485331352,0.428499209,14.7
2019,North Carolina,0.286615775,7.235675305,0.033457042,13.43378995,7.811927172,0.301200561,13.1
2019,North Dakota,0.162121586,2.68246183,0.030392298,8.641522029,4.616813935,0.962580531,12.4
2019,Ohio,0.211921982,10.07151512,0.033417655,15.78911881,9.03196081,0.635920296,15.8
2019,Oklahoma,0.242733971,7.217576782,0.031710523,17.48401254,8.127130439,0.293144452,15.8
2019,Oregon,0.209190051,9.105953193,0.024351283,15.74686596,8.940049557,0.211103265,16.8
2019,Pennsylvania,0.251427957,6.290984738,0.029470796,15.37755776,8.37856113,0.712738337,15.8
2019,Rhode Island,0.370751159,10.76761782,0.035063896,11.9875,5.474324059,0.221526087,16.2
2019,South Carolina,0.092967597,4.780032069,0.029136393,14.35542169,7.460478202,0.146921894,15.3
2019,South Dakota,0.185714196,3.018833667,0.034725461,15.19083718,4.566026643,0.78182456,11.9
2019,Tennessee,0.244047049,8.07258725,0.032867784,16.13814867,7.372320279,1.33293106,15.1
2019,Texas,0.276474018,6.637393882,0.029119098,21.92787795,8.636818953,0.838160743,13.3
2019,Utah,0.196622832,7.335080708,0.038203077,16.14745308,6.129360362,0.527203379,15.6
2019,Vermont,0.210907929,6.2465029,0.030057206,7.181034483,5.562847828,0.280942926,17.8
2019,Virginia,0.279269955,7.781143323,0.032722985,9.356079404,7.432910542,0.726931191,14.1
2019,Washington,0.251995648,14.59774374,0.027295007,17.59833333,7.050209764,0.90506658,16.4
2019,West Virginia,0.2045173,,0.029849771,14.55718954,8.069678009,1.831774752,16.7
2019,Wisconsin,0.213358137,9.828695745,0.03183482,14.42128874,7.004462119,0.256741387,14.3
2019,Wyoming,0.112721818,2.062599937,0.039299382,12.21816318,2.822723122,0.60309787,13.5
2020,Alabama,0.258450941,9.507969781,0.026127693,18.38563327,8.180284103,0.716998195,14.7
2020,Alaska,0.394933919,,0.02788693,10.53990995,6.381967616,4.366085193,13.9
2020,Arizona,0.352958758,12.87533794,0.03705995,31.89189189,8.658339812,0.922734622,14.5
2020,Arkansas,0.286905646,6.992295809,0.027907336,14.94859813,7.878229028,0.534123378,12.5
2020,California,0.345968718,9.628047927,0.032089329,31.56168056,12.92757868,0.471464056,15.1
2020,Colorado,0.288424961,8.715903474,0.039649798,21.80595745,7.999511646,0.644582021,14.1
2020,Connecticut,0.235191983,9.740229197,0.033645183,13.70046756,6.987393611,0.165634301,15.2
2020,Delaware,0.241937387,9.489815217,0.029244283,,6.920964387,0.272780547,14.5
2020,District of Columbia,0.30546396,9.468883162,0.027898844,14.88823529,6.872874135,0.865348273,16.0
2020,Florida,0.283841164,6.591022155,0.027570369,18.30811863,7.469173629,0.766359302,11.7
2020,Georgia,0.449840964,12.33520229,0.025869634,14.02716049,8.266128153,0.798273317,13.2
2020,Hawaii,0.183736295,3.2479929,0.021739097,11.22222222,2.899086137,1.351822991,14.5
2020,Idaho,0.357349785,9.62063735,0.033725263,21.52825965,8.136250094,2.629222556,13.0
2020,Illinois,0.214592916,11.56694277,0.031150432,32.19060403,8.592531747,0.910934591,12.3
2020,Indiana,0.29697444,7.811102505,0.027991297,18.92177243,8.644550021,0.903010886,14.0
2020,Iowa,0.18657664,3.647986186,0.029725344,26.97074341,8.155764783,0.539688747,11.9
2020,Kansas,0.189031997,4.128830045,0.02919985,21.60488656,8.338264288,0.532131294,14.2
2020,Kentucky,0.223252932,6.237872502,0.029049671,16.13704071,7.70899069,0.430337586,16.1
2020,Louisiana,0.278521997,5.089787918,0.0253918,16.94579008,7.648500937,0.823691233,14.1
2020,Maine,0.156490005,5.125731989,0.030020532,12.55694761,4.962540864,0.11492769,14.8
2020,Maryland,0.203777455,9.134830559,0.030368494,9.861952862,5.850859945,0.395721114,13.1
2020,Massachusetts,0.223546056,7.820302633,0.029324746,11.57986111,6.795962196,0.248647573,15.6
2020,Michigan,0.335367366,8.949855054,0.03168238,18.13354603,8.141869307,0.984403716,15.4
2020,Minnesota,0.27345313,6.565726844,0.029448023,21.31681753,5.752777012,0.852314003,12.0
2020,Mississippi,0.144139641,3.409287487,0.027900656,19.21978022,8.639451966,0.600618485,14.2
2020,Missouri,0.259256026,8.267083607,0.030506492,22.02191558,8.147048184,3.087915539,13.4
2020,Montana,0.166125062,0.711558629,0.031932669,18.15723699,6.476474431,0.682074341,15.1
2020,Nebraska,0.329128605,,0.029094025,20.16159251,7.020229898,0.576851992,10.7
2020,Nevada,0.353187782,16.04116472,0.036324219,25.34012516,7.78846506,0.411617263,13.3
2020,New Hampshire,0.149163019,2.465150893,0.030198952,12.92134831,5.037516366,0.821804753,15.4
2020,New Jersey,0.317025513,11.40022329,0.02773897,14.63255814,7.786492836,0.503188643,12.6
2020,New Mexico,0.177799929,5.415775433,0.036773708,31.31433824,6.785179309,0.633187078,14.2
2020,New York,0.223417854,11.06418346,0.029944782,10.94650206,6.447207849,0.463472291,13.6
2020,North Carolina,0.260072384,5.641387093,0.029034395,11.60768137,6.928523801,0.330840709,12.3
2020,North Dakota,0.165949736,2.356631989,0.029837402,9.568568569,4.86800364,0.983328837,11.9
2020,Ohio,0.231957785,8.865529923,0.031638019,15.623173,8.414024222,0.642451548,14.4
2020,Oklahoma,0.352043683,7.101721097,0.030340438,18.65347138,8.329582862,0.217797764,15.4
2020,Oregon,0.308684936,7.826157984,0.024943612,25.50198751,15.2655058,0.242108014,15.6
2020,Pennsylvania,0.249275347,6.299654892,0.028638639,14.31013079,7.497779251,0.48435754,15.3
2020,Rhode Island,0.348928093,9.534815369,0.033100948,10.61574074,6.039277552,0.147335446,15.8
2020,South Carolina,-0.018113085,4.107148459,0.026381044,13.5511583,7.148436621,0.14857321,14.0
2020,South Dakota,0.18980449,2.905587809,0.033301641,19.64783016,5.276258198,0.438245219,11.0
2020,Tennessee,0.210055934,7.454464489,0.028952932,15.76636455,7.238791454,0.87017808,15.7
2020,Texas,0.26932532,6.084740755,0.028451172,26.54909091,8.712746317,0.812628684,12.3
2020,Utah,0.12173275,7.308038902,0.037066686,23.36891469,7.527666574,0.268472675,16.3
2020,Vermont,0.189373285,5.346510209,0.029644808,7.664974619,5.607754493,0.302257554,15.1
2020,Virginia,0.261454419,6.515234377,0.028132929,8.663382594,6.578299776,0.880699838,13.5
2020,Washington,0.233033412,12.29737306,0.02740801,26.34537493,9.759740477,0.793256521,15.0
2020,West Virginia,0.221933581,,0.027915688,13.46935201,7.061185204,1.771462509,16.9
2020,Wisconsin,0.17981082,7.605910505,0.032231579,14.72648903,6.796378723,0.39945399,13.8
2020,Wyoming,0.118230833,1.99542208,0.038653456,16.46905767,3.817293159,0.405280613,15.0
2021,Alabama,0.264380334,9.433955006,0.025722643,18.80652904,8.355836421,0.548526944,16.4
2021,Alaska,0.324536336,,0.024720522,11.44500228,6.265422882,3.726596479,14.0
2021,Arizona,0.308425509,13.45763652,0.038796091,31.19558649,8.398632303,0.551074197,15.0
2021,Arkansas,0.281329886,7.052838355,0.030078116,15.55188679,9.433814897,0.435823286,13.6
2021,California,0.324854819,9.336631923,0.032746445,27.98618654,10.08344163,0.495405292,14.7
2021,Colorado,0.295063569,8.173491309,0.041559934,22.14426599,8.423209416,0.63180758,15.4
2021,Connecticut,0.247815865,9.777480251,0.033109445,14.37232779,7.304138967,0.149522334,15.5
2021,Delaware,0.256939759,9.382102173,0.030337546,,7.74905927,0.236801339,13.9
2021,District of Columbia,0.342938002,10.90321777,0.028438724,15.79213483,8.706662287,0.657133226,18.1
2021,Georgia,0.474440662,13.15469533,0.027394772,16.51061008,9.506164942,0.860323458,14.6
2021,Hawaii,0.20417401,2.662555131,0.023148003,10.91820041,3.03587816,1.876232285,13.8
2021,Idaho,0.343163267,9.849443898,0.037425168,24.51800948,9.578092939,2.060257287,14.2
2021,Illinois,0.255556693,12.29808345,0.03230687,32.24426606,9.255953796,1.042315074,13.3
2021,Indiana,0.282751594,7.993465654,0.029215429,20.09394373,9.761911264,0.939198939,15.4
2021,Iowa,0.197599608,3.726389045,0.031973903,26.97367184,8.471496207,0.614701557,13.1
2021,Kansas,0.178641881,4.634151217,0.031309952,24.51704545,9.653641051,0.756261395,15.2
2021,Kentucky,0.243334327,7.228728597,0.030142315,17.48490946,9.033745591,0.650589169,16.1
2021,Louisiana,0.265512456,5.266181363,0.025723035,16.669627,7.834696288,0.95348578,15.3
2021,Maine,0.16875738,4.284021182,0.030175643,13.62298025,4.990760511,0.062923124,17.2
2021,Maryland,0.205855915,9.962375608,0.032359972,10.66778523,7.224193404,0.339489701,14.5
2021,Massachusetts,0.254211902,7.30791186,0.029434392,14.03524229,6.976148099,0.231485256,16.6
2021,Michigan,0.371145225,9.569663354,0.032590132,20.23372781,9.408255696,1.017937504,16.3
2021,Minnesota,0.301022877,6.968950482,0.031267653,22.60458453,7.335402794,0.718878608,12.8
2021,Mississippi,0.162242499,3.464035712,0.028780098,19.54972376,8.516672563,0.447527895,15.0
2021,Missouri,0.274549415,8.555984719,0.032650805,24.09681999,8.64240477,3.687991707,13.8
2021,Montana,0.20023674,0.900702904,0.03392971,20.52114943,8.571254502,0.518594718,14.7
2021,Nebraska,0.267201291,,0.032152186,22.7092883,7.702852074,0.779093194,11.9
2021,Nevada,0.313748063,14.77461737,0.03818597,26.15811355,7.586585356,0.343640631,13.2
2021,New Hampshire,0.166560506,3.151184686,0.029818415,13.16388889,5.62015014,0.958364499,17.4
2021,New Jersey,0.39231925,11.76271402,0.028883758,16.85069444,8.247228124,0.409121544,13.3
2021,New Mexico,0.165870234,5.577774509,0.037684006,33.26776331,7.711293371,0.362139332,14.0
2021,New York,0.231313893,10.94705649,0.03030052,13.18556701,7.184749438,0.464282749,14.2
2021,North Carolina,0.286204188,5.443645865,0.031008283,13.8397711,7.799023627,0.249133453,13.7
2021,North Dakota,0.180506854,2.601311703,0.031764374,16.85523013,8.147959602,0.951618081,12.5
2021,Ohio,0.256657983,9.268442349,0.032193358,18.74176045,9.704141406,0.798682424,15.3
2021,Oklahoma,0.390214611,7.464610479,0.032972635,20.51702786,10.01880908,0.250367085,15.8
2021,Oregon,0.188627814,7.940727495,0.02720907,15.18738574,10.01818629,0.496259628,16.4
2021,Pennsylvania,0.28465908,6.923148365,0.030262786,16.57219512,8.854418044,0.60664269,15.1
2021,Rhode Island,0.354497007,8.815350312,0.032420587,11.8111588,6.548884649,0.151998298,17.4
2021,South Carolina,0.155332402,5.425990696,0.027977291,15.1544477,8.272143326,0.14199599,13.6
2021,South Dakota,0.195989421,3.173146851,0.033543161,21.57194363,6.727324882,0.304232246,12.4
2021,Tennessee,0.239212876,7.197641488,0.030684332,18.05190058,8.569662148,0.980435724,15.6
2021,Texas,0.270794394,6.176982376,0.028877127,28.24761205,8.745179793,0.93122959,12.8
2021,Utah,0.171868132,6.986467373,0.038411515,22.99777975,8.280882618,0.77002865,14.9
2021,Vermont,0.193340124,5.385371248,0.028620777,8.365384615,6.019661876,0.234375145,17.2
2021,Virginia,0.265870146,6.807557389,0.029797474,14.23125,7.804345051,0.644022725,15.0
2021,Washington,0.213648045,12.52782484,0.030499057,20.94957136,7.389915314,0.226775757,15.7
2021,West Virginia,0.221310844,,0.027950265,15.54929577,9.713145275,1.794208369,16.6
2021,Wisconsin,0.193361819,8.319841128,0.034382415,17.03146998,7.987178792,0.419800156,15.0
2021,Wyoming,0.107611012,2.297404372,0.040008947,18.04391468,5.427966875,0.360304238,14.7
