State,Year,Avg CO2,Avg NO2,Avg Ozone,Avg PM10,Avg PM2.5,Avg SO2,Smoking Prevalence %,predicted_asthma_prevalence,prediction_lower_95,prediction_upper_95
Alabama,2022,0.2532649421272737,9.266751953386233,0.025872766054545582,17.65174564690915,7.750734944800001,0.7086820000909313,17.332727272727425,15.305399999999912,14.471856903120914,16.138943096878908
Alabama,2023,0.24265825148182074,8.954298609486045,0.025517355472727377,17.496517758363666,7.4844338624182,0.6446100705909146,16.74272727272728,15.385999999999916,14.552456903120918,16.219543096878912
Alabama,2024,0.23205156083636425,8.641845265585744,0.02516194489090917,17.34128986981824,7.218132780036399,0.5805381410909263,16.15272727272736,15.410799999999929,14.577256903120931,16.244343096878925
Alabama,2025,0.2214448701909113,8.329391921685556,0.024806534309090966,17.186061981272815,6.9518316976545975,0.5164662115909096,15.562727272727216,15.410599999999937,14.577056903120939,16.244143096878933
Alabama,2026,0.2108381795454548,8.016938577785368,0.024451123727272872,17.030834092727332,6.685530615272796,0.45239428209092125,14.972727272727298,15.366799999999936,14.533256903120938,16.20034309687893
Alaska,2022,0.31171337074545136,9.631319711891592,0.026410513599999907,11.698090144727303,6.941361299127294,3.767267536418103,16.729090909091042,14.147400000000014,13.313856903121016,14.980943096879011
Alaska,2023,0.2805130673545406,9.21319061945917,0.026736565790908995,11.160189456727494,7.061512285572775,3.370310522699924,16.235454545454672,14.182000000000007,13.34845690312101,15.015543096879005
Alaska,2024,0.2493127639636299,8.795061527026746,0.027062617981818082,10.622288768727458,7.181663272018227,2.9733535089816314,15.741818181818303,14.214600000000008,13.38105690312101,15.048143096879006
Alaska,2025,0.21811246057271916,8.376932434594323,0.02738867017272717,10.084388080727422,7.301814258463679,2.5763964952634524,15.248181818181934,14.21420000000001,13.380656903121013,15.047743096879008
Alaska,2026,0.18691215718180842,7.9588033421619,0.027714722363636257,9.546487392727386,7.42196524490916,2.1794394815452733,14.754545454545564,14.229200000000011,13.395656903121013,15.062743096879009
Arizona,2022,0.3006028278363644,12.72184844045455,0.037283077709090895,28.11568127290934,7.585881683109079,0.8656550074546203,12.349090909091046,15.119400000000041,14.285856903121044,15.95294309687904
Arizona,2023,0.29188883130909105,12.391616001818193,0.03735788619090907,27.285736563545697,7.510224933581782,0.6522286555000392,11.852727272727407,15.121200000000036,14.287656903121038,15.954743096879033
Arizona,2024,0.28317483478182126,12.061383563181835,0.03743269467272725,26.455791854182053,7.434568184054513,0.43880230354551486,11.356363636363767,15.129600000000037,14.29605690312104,15.963143096879035
Arizona,2025,0.2744608382545479,11.731151124545477,0.03750750315454543,25.625847144818408,7.3589114345272435,0.2253759515909337,10.860000000000127,15.125000000000034,14.291456903121036,15.958543096879032
Arizona,2026,0.2657468417272746,11.400918685909119,0.037582311636363636,24.795902435454764,7.283254684999974,0.011949599636409403,10.363636363636488,15.13820000000003,14.304656903121032,15.971743096879027
Arkansas,2022,0.26394550303636777,6.350032945867383,0.02843295570909088,14.8474053625456,7.889385121745477,0.29289373750907544,19.561818181818126,13.570800000000014,12.737256903121017,14.404343096879012
Arkansas,2023,0.24915157566364243,6.053768830136278,0.028134348418181743,14.375178135545525,7.649614518218186,0.16850188733636173,18.914545454545305,13.706000000000014,12.872456903121016,14.539543096879012
Arkansas,2024,0.23435764829091354,5.757504714405286,0.027835741127272717,13.902950908545563,7.409843914690896,0.04411003716361961,18.267272727272484,13.74040000000001,12.906856903121012,14.573943096879008
Arkansas,2025,0.21956372091818466,5.4612405986741805,0.02753713383636358,13.430723681545487,7.170073311163662,0.0,17.61999999999989,13.822200000000002,12.988656903121004,14.655743096879
Arkansas,2026,0.20476979354545932,5.164976482943189,0.027238526545454445,12.958496454545525,6.930302707636372,0.0,16.97272727272707,13.874999999999998,13.041456903121,14.708543096878996
California,2022,0.32127218756363707,9.097061535306807,0.032858690818181796,28.32255989054528,10.332562542854518,0.3904563012727351,8.567272727272666,14.33829999999997,13.504756903120972,15.171843096878968
California,2023,0.31888897621818213,8.958388228727301,0.03291159545454543,28.57168139427256,10.395301324936327,0.366287753863638,8.107272727272743,14.391299999999974,13.557756903120977,15.224843096878972
California,2024,0.3165057648727272,8.819714922147739,0.032964500090909066,28.82080289799984,10.45804010701815,0.34211920645454796,7.647272727272707,14.435899999999974,13.602356903120976,15.269443096878971
California,2025,0.31412255352727314,8.681041615568176,0.0330174047272727,29.069924401727064,10.520778889099972,0.31795065904545794,7.187272727272671,14.454899999999977,13.62135690312098,15.288443096878975
California,2026,0.3117393421818182,8.542368308988614,0.033070309363636335,29.319045905454345,10.58351767118178,0.2937821116363679,6.727272727272634,14.49849999999998,13.664956903120983,15.332043096878978
Colorado,2022,0.29836256821818274,9.763544663285955,0.039777869800000004,20.144775836909076,7.758717964454547,0.6835594427454339,11.489090909090919,14.179600000000017,13.346056903121019,15.013143096879014
Colorado,2023,0.2934081317090911,9.847484653977261,0.039787532190909095,20.031324975636323,7.829369610499981,0.6010554630817921,10.86454545454535,14.165400000000012,13.331856903121015,14.99894309687901
Colorado,2024,0.2884536951999994,9.931424644668539,0.03979719458181818,19.9178741143636,7.900021256545443,0.5185514834181788,10.239999999999782,14.179600000000008,13.34605690312101,15.013143096879006
Colorado,2025,0.28349925869090953,10.015364635359816,0.03980685697272727,19.804423253090874,7.9706729025909056,0.43604750375453705,9.61545454545444,14.222200000000003,13.388656903121005,15.055743096879
Colorado,2026,0.27854482218181786,10.099304626051122,0.03981651936363636,19.69097239181812,8.041324548636368,0.3535435240908953,8.990909090908872,14.2582,13.424656903121003,15.091743096878998
Connecticut,2022,0.2258926920363642,10.780320770361726,0.033427979909090855,13.648001775636374,6.292523444890833,0.0,10.207272727272766,15.546399999999958,14.71285690312096,16.379943096878954
Connecticut,2023,0.21723635543636632,10.879810961613629,0.03327383727272726,13.799127616727276,6.0819951674181425,0.0,9.623636363636479,15.558199999999959,14.72465690312096,16.391743096878955
Connecticut,2024,0.2085800188363649,10.979301152865531,0.033119694636363606,13.950253457818178,5.8714668899453955,0.0,9.039999999999964,15.541399999999966,14.707856903120968,16.37494309687896
Connecticut,2025,0.19992368223636348,11.078791344117406,0.032965551999999954,14.10137929890908,5.660938612472648,0.0,8.456363636363676,15.535799999999965,14.702256903120967,16.36934309687896
Connecticut,2026,0.1912673456363656,11.178281535369308,0.0328114093636363,14.25250514000004,5.450410334999958,0.0,7.8727272727273885,15.499199999999968,14.66565690312097,16.332743096878964
Delaware,2022,0.2391740841999983,10.22300921649429,0.030124156272727298,17.374423479999997,6.412637232490852,0.0,13.343636363636506,14.36319999999998,13.529656903120982,15.196743096878977
Delaware,2023,0.2348733323999994,10.303658033477234,0.030063633136363663,17.374423479999997,6.09250619843624,0.0,12.628181818181929,14.363799999999982,13.530256903120984,15.19734309687898
Delaware,2024,0.23057258059999874,10.384306850460177,0.030003110000000027,17.374423479999997,5.772375164381742,0.0,11.912727272727352,14.284799999999992,13.451256903120994,15.11834309687899
Delaware,2025,0.22627182879999808,10.46495566744315,0.029942586863636406,17.374423479999997,5.452244130327244,0.0,11.197272727272775,14.306599999999994,13.473056903120996,15.140143096878992
Delaware,2026,0.22197107699999918,10.545604484426093,0.02988206372727277,17.374423479999997,5.132113096272633,0.0,10.481818181818198,14.312799999999992,13.479256903120994,15.14634309687899
District of Columbia,2022,0.223390217418185,9.746336766715899,0.027254791327272737,15.368564996000032,7.574139214181855,0.30319699134543043,9.010909090909081,16.38439999999996,15.550856903120962,17.217943096878958
District of Columbia,2023,0.18978009065455126,9.297933969863607,0.027154609972727284,15.19010205290914,7.286821256363623,0.16410026400905053,7.967272727272757,16.340999999999962,15.507456903120964,17.17454309687896
District of Columbia,2024,0.15616996389091753,8.849531173011428,0.02705442861818183,15.011639109818248,6.9995032985455055,0.025003536672670634,6.923636363636433,16.335199999999965,15.501656903120967,17.168743096878963
District of Columbia,2025,0.12255983712726959,8.401128376159136,0.026954247263636377,14.833176166727299,6.712185340727274,0.0,5.880000000000109,16.317399999999964,15.483856903120966,17.15094309687896
District of Columbia,2026,0.08894971036363586,7.952725579306843,0.026854065909090924,14.654713223636406,6.424867382909042,0.0,4.836363636363785,16.306799999999964,15.473256903120966,17.14034309687896
Florida,2022,0.31933993630908475,7.712317403423526,0.028002724187878608,17.027161515515097,7.144888811581787,0.717973642860585,13.205454545454359,12.856399999999974,12.022856903120976,13.689943096878972
Florida,2023,0.32858215301817495,7.931616392764738,0.02790058730909073,17.063032166363563,7.129775145363599,0.7299619284545216,12.730909090908995,12.889999999999976,12.056456903120978,13.723543096878974
Florida,2024,0.3378243697272687,8.15091538210595,0.027798450430302823,17.098902817212043,7.114661479145415,0.7419502140484582,12.256363636363517,12.872799999999977,12.039256903120979,13.706343096878975
Florida,2025,0.3470665864363589,8.370214371447162,0.027696313551514917,17.134773468060523,7.099547812927227,0.7539384996423948,11.78181818181804,12.86239999999998,12.028856903120982,13.695943096878977
Florida,2026,0.3563088031454491,8.589513360788317,0.02759417667272704,17.17064411890899,7.084434146709043,0.7659267852363314,11.307272727272561,12.852399999999976,12.018856903120978,13.685943096878974
Georgia,2022,0.5205722166727327,15.725105645342865,0.02679382229090921,14.356465518363507,8.027482925709137,0.6049479358727297,14.374545454545569,13.6583,12.824756903121003,14.491843096878998
Georgia,2023,0.5376979432090963,16.569215157204553,0.02628397985454556,14.005915609908925,7.763158181009089,0.5140406626090908,13.830909090909245,13.731499999999993,12.897956903120996,14.565043096878991
Georgia,2024,0.5548236697454598,17.41332466906624,0.02577413741818191,13.655365701454457,7.498833436309042,0.42313338934545186,13.287272727272693,13.780899999999992,12.947356903120994,14.61444309687899
Georgia,2025,0.5719493962818234,18.25743418092793,0.02526429498181826,13.304815792999875,7.234508691609108,0.33222611608181296,12.74363636363637,13.886399999999993,13.052856903120995,14.71994309687899
Georgia,2026,0.589075122818187,19.101543692789846,0.02475445254545461,12.954265884545293,6.97018394690906,0.24131884281817406,12.200000000000045,13.929599999999999,13.096056903121001,14.763143096878997
Hawaii,2022,0.1892985483999965,3.483805635221586,0.023673566690909115,10.681786292909237,2.741122646072654,1.9932842295270348,10.489090909090919,15.24200000000011,14.408456903121111,16.075543096879105
Hawaii,2023,0.1667931387999957,3.5455921513863586,0.02373281847272729,10.143569852636347,2.260779423872691,1.214247352463417,10.023636363636342,15.297000000000102,14.463456903121104,16.130543096879098
Hawaii,2024,0.14428772919999489,3.6073786675511315,0.02379207025454548,9.605353412363684,1.7804362016726145,0.4352104753997992,9.558181818181765,15.364600000000099,14.531056903121101,16.198143096879097
Hawaii,2025,0.12178231959999408,3.6691651837159043,0.02385132203636367,9.06713697209102,1.3000929794726517,0.0,9.092727272727188,15.356400000000097,14.522856903121099,16.189943096879094
Hawaii,2026,0.09927690999999328,3.7309516998806913,0.023910573818181846,8.52892053181813,0.8197497572725752,0.0,8.627272727272725,15.377600000000095,14.544056903121097,16.21114309687909
Idaho,2022,0.397347008490911,10.589933251352292,0.033667269545454515,21.125944504181803,7.073773268454602,1.87748951432728,13.034545454545537,13.493000000000007,12.65945690312101,14.326543096879005
Idaho,2023,0.40871544675454885,10.528148414909111,0.03352428572727273,21.41886538972733,6.690201464909137,1.8244438212454668,12.687272727272784,13.518000000000002,12.684456903121005,14.351543096879
Idaho,2024,0.4200838850181867,10.46636357846593,0.03338130190909089,21.711786275272743,6.306629661363559,1.7713981281636393,12.340000000000032,13.5466,12.713056903121002,14.380143096878998
Idaho,2025,0.43145232328182104,10.40457874202275,0.0332383180909091,22.004707160818157,5.923057857818094,1.718352435081826,11.99272727272728,13.518199999999995,12.684656903120997,14.351743096878993
Idaho,2026,0.4428207615454589,10.342793905579569,0.03309533427272726,22.297628046363684,5.539486054272629,1.6653067419999985,11.645454545454527,13.525200000000002,12.691656903121004,14.358743096879
Illinois,2022,0.1980674340727262,11.539905495246217,0.03203531516363628,28.24534148363631,8.41945477248322,0.8475698530545372,11.543636363636324,13.085200000000068,12.25165690312107,13.918743096879066
Illinois,2023,0.18602842850908985,11.210875459318231,0.032281557099999914,28.42669288727268,8.2460146679162,0.784995415018173,10.814545454545396,13.089800000000066,12.256256903121068,13.923343096879064
Illinois,2024,0.1739894229454535,10.881845423390132,0.03252779903636355,28.60804429090905,8.072574563349178,0.7224209769818088,10.085454545454468,13.130400000000064,12.296856903121066,13.963943096879062
Illinois,2025,0.16195041738181715,10.552815387462147,0.03277404097272718,28.78939569454542,7.8991344587821,0.6598465389454446,9.35636363636354,13.188200000000062,12.354656903121064,14.02174309687906
Illinois,2026,0.1499114118181808,10.223785351534048,0.033020282909090815,28.970747098181732,7.725694354215079,0.5972721009090805,8.627272727272612,13.269600000000061,12.436056903121063,14.103143096879059
Indiana,2022,0.2424912736363538,8.09913469628981,0.027437439290908916,18.373745451818195,7.8836784302727665,0.2573763822908859,17.51454545454544,14.395099999999996,13.561556903120998,15.228643096878994
Indiana,2023,0.21821177940908143,7.9552091906591045,0.026777352990908998,18.133125452272736,7.522850860954577,0.041994642581812514,16.87454545454534,14.3881,13.554556903121002,15.221643096878998
Indiana,2024,0.19393228518180905,7.8112836850284,0.026117266690908858,17.892505452727278,7.1620232916363875,0.0,16.23454545454547,14.361500000000007,13.527956903121009,15.195043096879004
Indiana,2025,0.16965279095453667,7.667358179397752,0.02545718039090894,17.65188545318182,6.801195722318198,0.0,15.594545454545369,14.358400000000008,13.52485690312101,15.191943096879006
Indiana,2026,0.14537329672725718,7.523432673767047,0.0247970940909088,17.41126545363636,6.4403681530000085,0.0,14.954545454545496,14.400200000000007,13.56665690312101,15.233743096879005
Iowa,2022,0.19546542956363577,3.0939017715169257,0.029913932272727317,26.744685130363564,7.279651466363646,0.2155749554727322,14.583636363636515,12.384499999999983,11.550956903120985,13.218043096878981
Iowa,2023,0.1933943585363629,2.728977937568061,0.029650555863636407,26.977025402090874,7.036713168727317,0.1064028226727487,14.108181818181947,12.416299999999989,11.582756903120991,13.249843096878987
Iowa,2024,0.19132328750909,2.364054103619196,0.029387179454545387,27.209365673818127,6.793774871090932,0.0,13.63272727272738,12.447499999999991,11.613956903120993,13.281043096878989
Iowa,2025,0.18925221648181711,1.9991302696703315,0.029123803045454477,27.441705945545436,6.550836573454546,0.0,13.157272727272925,12.473299999999991,11.639756903120993,13.306843096878989
Iowa,2026,0.18718114545454423,1.6342064357214667,0.028860426636363568,27.67404621727269,6.307898275818218,0.0,12.681818181818358,12.500699999999991,11.667156903120993,13.33424309687899
Kansas,2022,0.13924452667272647,3.375001414213898,0.028858982527272703,20.520575832727253,7.971132426945488,0.48634087636366985,14.852727272726952,14.044333333333274,13.210790236454276,14.877876430212272
Kansas,2023,0.12053423452726975,2.9897128080226594,0.02845977196363625,20.53766395409089,7.940371853709124,0.3907657491818384,14.33727272727242,14.043533333333283,13.209990236454285,14.87707643021228
Kansas,2024,0.10182394238182013,2.604424201831307,0.028060561399999906,20.554752075454516,7.909611280472767,0.2951906220000353,13.82181818181789,14.097133333333288,13.26359023645429,14.930676430212285
Kansas,2025,0.08311365023636341,2.2191355956400685,0.027661350836363563,20.57184019681815,7.878850707236403,0.19961549481820384,13.306363636363358,14.117933333333294,13.284390236454296,14.951476430212292
Kansas,2026,0.06440335809090669,1.8338469894487162,0.02726214027272722,20.588928318181786,7.848090134000046,0.10404036763640079,12.790909090908826,14.092599999999962,13.259056903120964,14.92614309687896
Kentucky,2022,0.184415564109095,6.9912732686268555,0.02920818932727287,15.633977510727334,7.474872420909037,0.1722420223818233,19.90181818181827,15.66160000000002,14.828056903121022,16.495143096879016
Kentucky,2023,0.1701518629454597,7.063489639340872,0.028790972109090984,15.396934000090937,7.155543400727197,0.0568379969454611,19.080909090909245,15.624000000000017,14.790456903121019,16.457543096879014
Kentucky,2024,0.1558881617818244,7.135706010054889,0.02837375489090921,15.159890489454597,6.836214380545357,0.0,18.25999999999999,15.571000000000016,14.737456903121018,16.404543096879014
Kentucky,2025,0.14162446061818557,7.207922380768906,0.027956537672727433,14.9228469788182,6.516885360363631,0.0,17.439090909090964,15.560800000000015,14.727256903121017,16.394343096879012
Kentucky,2026,0.12736075945455028,7.280138751482895,0.027539320454545546,14.68580346818186,6.197556340181791,0.0,16.618181818181938,15.477600000000013,14.644056903121015,16.31114309687901
Louisiana,2022,0.33009455534545395,5.224265215090895,0.025004311272727398,15.438900533999913,7.730147566400092,0.03494816147281199,18.661818181817807,14.244000000000021,13.410456903121023,15.077543096879019
Louisiana,2023,0.33568473364545426,5.037739559363615,0.024732258045454647,14.818535315727104,7.550648295345525,0.0,18.046363636363367,14.29020000000002,13.456656903121022,15.123743096879018
Louisiana,2024,0.34127491194545456,4.851213903636335,0.024460204818181897,14.198170097454295,7.371149024290958,0.0,17.4309090909087,14.34280000000002,13.509256903121022,15.176343096879018
Louisiana,2025,0.34686509024545487,4.664688247909055,0.024188151590909146,13.577804879181713,7.191649753236447,0.0,16.81545454545426,14.338200000000015,13.504656903121017,15.171743096879013
Louisiana,2026,0.35245526854545517,4.478162592181775,0.023916098363636396,12.957439660908904,7.01215048218188,0.0,16.19999999999959,14.35300000000002,13.519456903121021,15.186543096879017
Maine,2022,0.1507995363636354,3.973391717240503,0.03067402109090911,11.753407226000036,4.237774070111186,0.092644180927266,15.289090909091101,16.403399999999976,15.569856903120979,17.236943096878974
Maine,2023,0.14464796763636123,3.8631362262954383,0.030752114227272753,11.53708256972726,3.8845600711111956,0.03403361821817441,14.705454545454586,16.395799999999973,15.562256903120975,17.22934309687897
Maine,2024,0.13849639890908882,3.7528807353503737,0.030830207363636397,11.320757913454543,3.531346072111205,0.0,14.121818181818298,16.360999999999972,15.527456903120974,17.19454309687897
Maine,2025,0.13234483018181642,3.6426252444052807,0.03090830050000004,11.104433257181825,3.1781320731112146,0.0,13.53818181818201,16.34359999999997,15.510056903120972,17.177143096878968
Maine,2026,0.12619326145454224,3.532369753460216,0.030986393636363657,10.888108600909106,2.8249180741111104,0.0,12.954545454545496,16.312599999999975,15.479056903120977,17.146143096878973
Maryland,2022,0.1925605705090918,8.74217770696771,0.031742953690909126,10.173879265163691,5.663304122818204,0.45603951509093577,9.603636363636497,13.977300000000062,13.143756903121064,14.81084309687906
Maryland,2023,0.18986150774545507,8.347598571204458,0.0315370228818182,9.838103386599983,5.226027750409116,0.391083654772757,8.852727272727407,14.024900000000047,13.191356903121049,14.858443096879045
Maryland,2024,0.18716244498181922,7.953019435441206,0.03133109207272733,9.502327508036387,4.788751378000029,0.3261277944545782,8.101818181818317,14.16870000000005,13.335156903121051,15.002243096879047
Maryland,2025,0.18446338221818248,7.5584402996779545,0.031125161263636403,9.166551629472792,4.351475005590942,0.2611719341363994,7.3509090909092265,14.194300000000045,13.360756903121047,15.027843096879042
Maryland,2026,0.18176431945454663,7.163861163914703,0.030919230454545477,8.830775750909083,3.9141986331818543,0.1962160738182206,6.600000000000136,14.227500000000038,13.39395690312104,15.061043096879036
Massachusetts,2022,0.22827983656363848,6.937755397024716,0.02926204774545449,10.46168289663649,5.963807212618178,0.0,9.88727272727283,15.798800000000087,14.96525690312109,16.632343096879083
Massachusetts,2023,0.22360497867272855,6.582471661931891,0.029007175490909032,10.139237722863754,5.782941230645463,0.0,9.197272727272775,15.741600000000085,14.908056903121087,16.57514309687908
Massachusetts,2024,0.21893012078181862,6.227187926839065,0.028752303236363574,9.81679254909102,5.602075248672747,0.0,8.507272727272948,15.702600000000078,14.86905690312108,16.536143096879076
Massachusetts,2025,0.21425526289091046,5.871904191746239,0.028497430981818117,9.494347375318284,5.421209266700032,0.0,7.8172727272728935,15.67560000000007,14.842056903121073,16.50914309687907
Massachusetts,2026,0.20958040500000052,5.516620456653527,0.02824255872727266,9.17190220154555,5.24034328472726,0.0,7.127272727272839,15.655200000000063,14.821656903121065,16.48874309687906
Michigan,2022,0.39303276654545627,9.934394974009479,0.031184487272727268,19.207640080909073,8.694532909563655,0.8095197927454478,16.679999999999836,15.96339999999999,15.129856903120992,16.796943096878987
Michigan,2023,0.4038562040909106,9.957625099704558,0.030911441363636327,18.844208873181742,8.684185235763657,0.7123968014908826,16.087272727272648,15.945999999999987,15.11245690312099,16.779543096878985
Michigan,2024,0.4146796416363685,9.98085522539963,0.030638395454545386,18.48077766545441,8.673837561963659,0.6152738102363458,15.494545454545232,15.907399999999992,15.073856903120994,16.74094309687899
Michigan,2025,0.42550307918182284,10.004085351094709,0.030365349545454445,18.117346457727194,8.66348988816366,0.5181508189818089,14.901818181818044,15.865599999999988,15.03205690312099,16.699143096878984
Michigan,2026,0.4363265167272772,10.027315476789788,0.030092303636363504,17.753915249999864,8.653142214363662,0.4210278277272437,14.309090909090855,15.839599999999985,15.006056903120987,16.67314309687898
Minnesota,2022,0.3622660614545552,7.388133522929877,0.029555145018181843,21.708919452363688,5.813752052800112,0.9424446729636458,12.483636363636379,11.764999999999983,10.931456903120985,12.59854309687898
Minnesota,2023,0.3877088761818257,7.361608942886306,0.029529451945454574,21.764896118818257,5.646121972418257,0.9839911243818307,11.912727272727125,11.786799999999982,10.953256903120984,12.62034309687898
Minnesota,2024,0.4131516909091033,7.335084362842743,0.029503758872727305,21.82087278527281,5.478491892036459,1.0255375758000156,11.341818181818098,11.809399999999984,10.975856903120986,12.642943096878982
Minnesota,2025,0.4385945056363738,7.308559782799172,0.029478065800000036,21.876849451727367,5.310861811654604,1.0670840272181863,10.770909090909072,11.805599999999982,10.972056903120984,12.63914309687898
Minnesota,2026,0.4640373203636514,7.282035202755608,0.02945237272727276,21.93282611818192,5.143231731272806,1.1086304786363712,10.199999999999818,11.792399999999981,10.958856903120983,12.625943096878979
Mississippi,2022,0.14368352336364154,3.8707709475151546,0.02768846294545435,19.178038042545495,7.428902910522311,0.4614919521818237,18.743636363636142,13.75413333333331,12.920590236454313,14.587676430212309
Mississippi,2023,0.13282551981818713,3.7812772517272606,0.02727822493636345,19.31832514463639,7.1201049333938045,0.43752340390909694,18.141818181818053,13.797133333333317,12.96359023645432,14.630676430212315
Mississippi,2024,0.12196751627273272,3.691783555939395,0.026867986927272547,19.45861224672734,6.8113069562651845,0.4135548556363702,17.539999999999736,13.812133333333318,12.97859023645432,14.645676430212315
Mississippi,2025,0.11110951272727831,3.602289860151501,0.026457748918181645,19.598899348818236,6.502508979136678,0.3895863073636434,16.938181818181647,13.84993333333331,13.016390236454312,14.683476430212307
Mississippi,2026,0.1002515091818239,3.5127961643636354,0.026047510909090743,19.739186450909187,6.193711002008172,0.36561775909091665,16.33636363636333,13.914733333333311,13.081190236454313,14.748276430212309
Missouri,2022,0.2676611875454542,7.0204576464414,0.030783664599999927,20.44185366309091,7.472432259527295,2.551926246454566,16.938181818181874,14.0676,13.234056903121003,14.901143096878998
